index,plan_name,graph2plan_id,source,source_index
9815,plan_09815,10199,train,11264
9816,plan_09816,10200,train,8672
9817,plan_09817,10201,train,4853
9818,plan_09818,10202,train,6767
9819,plan_09819,10203,train,1692
9820,plan_09820,10204,test,1218
9821,plan_09821,10205,train,610
9822,plan_09822,10206,train,8829
9823,plan_09823,10207,train,12765
9824,plan_09824,10208,train,3211
9825,plan_09825,10209,train,2795
9826,plan_09826,10210,test,1967
9827,plan_09827,10211,train,5556
9828,plan_09828,10212,train,801
9829,plan_09829,10214,train,8703
9830,plan_09830,10215,train,3670
9831,plan_09831,10216,train,8896
9832,plan_09832,10217,train,10051
9833,plan_09833,10218,train,673
9834,plan_09834,10219,train,13038
9835,plan_09835,10220,train,13007
9836,plan_09836,10221,train,4174
9837,plan_09837,10222,test,860
9838,plan_09838,10223,test,1183
9839,plan_09839,10224,train,4493
9840,plan_09840,10226,test,1131
9841,plan_09841,10227,train,9188
9842,plan_09842,10228,train,8384
9843,plan_09843,10229,train,7875
9844,plan_09844,10230,train,10004
9845,plan_09845,10231,train,6948
9846,plan_09846,10232,train,8650
9847,plan_09847,10233,train,1334
9848,plan_09848,10234,test,272
9849,plan_09849,10235,train,6476
9850,plan_09850,10236,train,11816
9851,plan_09851,10237,test,441
9852,plan_09852,10238,train,11755
9853,plan_09853,10239,train,13305
9854,plan_09854,10241,train,3366
9855,plan_09855,10242,train,13118
9856,plan_09856,10243,train,6617
9857,plan_09857,10244,test,2452
9858,plan_09858,10245,train,5585
9859,plan_09859,10246,train,9587
9860,plan_09860,10247,train,12718
9861,plan_09861,10248,train,299
9862,plan_09862,10249,train,4221
9863,plan_09863,10250,train,13212
9864,plan_09864,10251,train,5948
9865,plan_09865,10252,train,9201
9866,plan_09866,10253,train,1666
9867,plan_09867,10254,test,416
9868,plan_09868,10255,train,1380
9869,plan_09869,10256,train,11783
9870,plan_09870,10257,test,1883
9871,plan_09871,10258,test,1781
9872,plan_09872,10259,train,10139
9873,plan_09873,10260,train,1949
9874,plan_09874,10261,train,5611
9875,plan_09875,10262,train,13510
9876,plan_09876,10263,train,10764
9877,plan_09877,10264,test,1661
9878,plan_09878,10265,train,2681
9879,plan_09879,10266,train,5325
9880,plan_09880,10267,train,14028
9881,plan_09881,10268,train,12152
9882,plan_09882,10269,train,4656
9883,plan_09883,10270,train,3847
9884,plan_09884,10271,test,849
9885,plan_09885,10272,train,12440
9886,plan_09886,10273,train,12819
9887,plan_09887,10274,train,4300
9888,plan_09888,10275,test,2508
9889,plan_09889,10276,train,2995
9890,plan_09890,10277,train,4252
9891,plan_09891,10278,train,3693
9892,plan_09892,10279,train,6549
9893,plan_09893,10280,train,5236
9894,plan_09894,10281,test,937
9895,plan_09895,10282,train,12992
9896,plan_09896,10283,train,3346
9897,plan_09897,10284,train,7399
9898,plan_09898,10285,train,5253
9899,plan_09899,10286,train,11241
9900,plan_09900,10287,test,1262
9901,plan_09901,10288,train,7277
9902,plan_09902,10289,train,4741
9903,plan_09903,10290,test,2454
9904,plan_09904,10291,train,7231
9905,plan_09905,10292,train,4930
9906,plan_09906,10293,train,14256
9907,plan_09907,10294,test,782
9908,plan_09908,10295,train,9503
9909,plan_09909,10296,train,4222
9910,plan_09910,10297,train,12760
9911,plan_09911,10298,train,975
9912,plan_09912,10299,train,549
9913,plan_09913,10300,test,255
9914,plan_09914,10301,train,8071
9915,plan_09915,10302,train,1504
9916,plan_09916,10303,train,874
9917,plan_09917,10304,train,7874
9918,plan_09918,10305,train,8910
9919,plan_09919,10306,train,8706
9920,plan_09920,10307,train,2922
9921,plan_09921,10308,train,9940
9922,plan_09922,10309,train,6153
9923,plan_09923,10310,train,10883
9924,plan_09924,10311,train,4282
9925,plan_09925,10312,train,1506
9926,plan_09926,10313,train,12656
9927,plan_09927,10314,test,1204
9928,plan_09928,10315,train,11159
9929,plan_09929,10316,train,7460
9930,plan_09930,10317,train,10783
9931,plan_09931,10318,train,13414
9932,plan_09932,10319,train,4365
9933,plan_09933,10320,train,6295
9934,plan_09934,10321,train,5255
9935,plan_09935,10322,train,3183
9936,plan_09936,10323,train,3749
9937,plan_09937,10324,train,1092
9938,plan_09938,10325,train,12257
9939,plan_09939,10326,test,647
9940,plan_09940,10327,train,1136
9941,plan_09941,10328,train,13536
9942,plan_09942,10329,train,4753
9943,plan_09943,10330,train,8065
9944,plan_09944,10331,train,3586
9945,plan_09945,10332,train,12044
9946,plan_09946,10333,train,8957
9947,plan_09947,10334,train,4240
9948,plan_09948,10335,test,2208
9949,plan_09949,10336,train,5282
9950,plan_09950,10338,train,13725
9951,plan_09951,10339,train,5765
9952,plan_09952,10340,train,12498
9953,plan_09953,10341,train,4351
9954,plan_09954,10342,train,14172
9955,plan_09955,10343,train,146
9956,plan_09956,10344,train,901
9957,plan_09957,10345,train,2290
9958,plan_09958,10346,train,8175
9959,plan_09959,10347,test,1762
9960,plan_09960,10348,train,1446
9961,plan_09961,10349,train,12523
9962,plan_09962,10350,train,13794
9963,plan_09963,10351,train,3901
9964,plan_09964,10352,train,4069
9965,plan_09965,10353,train,3880
9966,plan_09966,10354,test,748
9967,plan_09967,10355,train,7511
9968,plan_09968,10356,test,2278
9969,plan_09969,10357,train,4841
9970,plan_09970,10358,train,7530
9971,plan_09971,10359,train,6353
9972,plan_09972,10360,test,2176
9973,plan_09973,10361,train,8080
9974,plan_09974,10362,train,572
9975,plan_09975,10363,train,5132
9976,plan_09976,10364,test,1991
9977,plan_09977,10365,test,2429
9978,plan_09978,10366,test,1049
9979,plan_09979,10367,train,14255
9980,plan_09980,10368,train,11303
9981,plan_09981,10369,train,11459
9982,plan_09982,10370,train,9069
9983,plan_09983,10371,train,312
9984,plan_09984,10372,train,2960
9985,plan_09985,10373,train,14398
9986,plan_09986,10374,test,2441
9987,plan_09987,10375,train,13581
9988,plan_09988,10376,train,10287
9989,plan_09989,10377,train,13079
9990,plan_09990,10378,train,8049
9991,plan_09991,10379,train,394
9992,plan_09992,10380,train,1968
9993,plan_09993,10381,train,10050
9994,plan_09994,10382,train,865
9995,plan_09995,10383,train,8811
9996,plan_09996,10384,train,2636
9997,plan_09997,10385,train,2810
9998,plan_09998,10386,train,7093
9999,plan_09999,10387,test,2274
10000,plan_10000,10390,train,12451
10001,plan_10001,10391,test,2456
10002,plan_10002,10392,train,11454
10003,plan_10003,10393,train,8971
10004,plan_10004,10394,train,462
10005,plan_10005,10395,test,177
10006,plan_10006,10396,train,863
10007,plan_10007,10397,train,13250
10008,plan_10008,10398,train,2877
10009,plan_10009,10399,train,5289
10010,plan_10010,10400,train,8662
10011,plan_10011,10401,train,7572
10012,plan_10012,10402,train,4224
10013,plan_10013,10403,train,12600
10014,plan_10014,10404,train,10921
10015,plan_10015,10405,train,7099
10016,plan_10016,10406,train,7096
10017,plan_10017,10407,train,13178
10018,plan_10018,10408,train,7035
10019,plan_10019,10409,test,642
10020,plan_10020,10410,train,958
10021,plan_10021,10411,test,182
10022,plan_10022,10412,train,2550
10023,plan_10023,10413,train,1376
10024,plan_10024,10414,test,509
10025,plan_10025,10415,train,9356
10026,plan_10026,10416,train,137
10027,plan_10027,10417,train,6413
10028,plan_10028,10418,train,6758
10029,plan_10029,10419,train,1095
10030,plan_10030,10420,train,6776
10031,plan_10031,10421,train,14286
10032,plan_10032,10422,train,13862
10033,plan_10033,10423,train,13861
10034,plan_10034,10424,train,9241
10035,plan_10035,10425,train,747
10036,plan_10036,10426,test,243
10037,plan_10037,10427,train,3268
10038,plan_10038,10428,train,12213
10039,plan_10039,10429,train,9176
10040,plan_10040,10430,test,690
10041,plan_10041,10431,train,4720
10042,plan_10042,10432,train,12770
10043,plan_10043,10433,train,2269
10044,plan_10044,10434,train,4110
10045,plan_10045,10435,train,11599
10046,plan_10046,10436,train,5776
10047,plan_10047,10437,test,1603
10048,plan_10048,10438,train,6193
10049,plan_10049,10439,train,1800
10050,plan_10050,10440,train,2847
10051,plan_10051,10441,train,10578
10052,plan_10052,10442,train,11300
10053,plan_10053,10443,train,1654
10054,plan_10054,10444,train,7818
10055,plan_10055,10446,train,13339
10056,plan_10056,10447,train,7698
10057,plan_10057,10448,train,6269
10058,plan_10058,10450,train,14308
10059,plan_10059,10451,train,13040
10060,plan_10060,10452,train,1357
10061,plan_10061,10453,train,5938
10062,plan_10062,10454,train,1163
10063,plan_10063,10455,train,2824
10064,plan_10064,10456,test,1462
10065,plan_10065,10458,train,6741
10066,plan_10066,10459,train,641
10067,plan_10067,10460,test,1378
10068,plan_10068,10461,train,8993
10069,plan_10069,10462,train,41
10070,plan_10070,10463,train,6100
10071,plan_10071,10464,train,5396
10072,plan_10072,10465,train,5540
10073,plan_10073,10466,train,10214
10074,plan_10074,10467,train,5639
10075,plan_10075,10468,train,7604
10076,plan_10076,10469,train,7519
10077,plan_10077,10470,train,2027
10078,plan_10078,10471,train,10653
10079,plan_10079,10472,train,12055
10080,plan_10080,10473,train,1439
10081,plan_10081,10474,train,2684
10082,plan_10082,10475,train,1303
10083,plan_10083,10476,train,934
10084,plan_10084,10477,train,7679
10085,plan_10085,10478,train,12799
10086,plan_10086,10479,train,4290
10087,plan_10087,10480,train,6614
10088,plan_10088,10481,train,11894
10089,plan_10089,10482,train,9692
10090,plan_10090,10485,train,3320
10091,plan_10091,10486,test,728
10092,plan_10092,10487,train,4450
10093,plan_10093,10488,train,4202
10094,plan_10094,10489,train,7203
10095,plan_10095,10490,train,12738
10096,plan_10096,10491,train,12020
10097,plan_10097,10492,test,218
10098,plan_10098,10493,train,1456
10099,plan_10099,10494,train,3736
10100,plan_10100,10495,train,4212
10101,plan_10101,10496,train,7175
10102,plan_10102,10497,train,2807
10103,plan_10103,10498,train,1572
10104,plan_10104,10499,train,373
10105,plan_10105,10500,train,3627
10106,plan_10106,10501,train,4328
10107,plan_10107,10502,test,983
10108,plan_10108,10503,train,12186
10109,plan_10109,10504,train,6429
10110,plan_10110,10505,train,14345
10111,plan_10111,10506,train,5057
10112,plan_10112,10507,train,1640
10113,plan_10113,10508,train,2505
10114,plan_10114,10509,train,7628
10115,plan_10115,10510,train,8673
10116,plan_10116,10511,train,2667
10117,plan_10117,10512,train,12178
10118,plan_10118,10513,train,3355
10119,plan_10119,10514,train,12147
10120,plan_10120,10515,test,405
10121,plan_10121,10516,train,8487
10122,plan_10122,10517,test,498
10123,plan_10123,10518,train,8000
10124,plan_10124,10519,train,6490
10125,plan_10125,10520,train,5143
10126,plan_10126,10521,train,2852
10127,plan_10127,10522,train,7094
10128,plan_10128,10523,test,851
10129,plan_10129,10524,test,382
10130,plan_10130,10525,test,1511
10131,plan_10131,10526,train,13155
10132,plan_10132,10527,train,9509
10133,plan_10133,10528,train,800
10134,plan_10134,10529,train,5652
10135,plan_10135,10530,train,3559
10136,plan_10136,10531,train,6631
10137,plan_10137,10532,test,1152
10138,plan_10138,10533,train,2760
10139,plan_10139,10534,train,9328
10140,plan_10140,10535,train,6214
10141,plan_10141,10536,train,442
10142,plan_10142,10537,train,13811
10143,plan_10143,10538,train,9562
10144,plan_10144,10539,train,1088
10145,plan_10145,10540,train,1906
10146,plan_10146,10541,train,6987
10147,plan_10147,10542,train,12705
10148,plan_10148,10543,train,6416
10149,plan_10149,10544,test,1338
10150,plan_10150,10545,train,12300
10151,plan_10151,10546,train,11310
10152,plan_10152,10547,train,7996
10153,plan_10153,10548,train,12469
10154,plan_10154,10549,test,2123
10155,plan_10155,10550,train,10032
10156,plan_10156,10551,train,8591
10157,plan_10157,10552,train,2594
10158,plan_10158,10553,train,7225
10159,plan_10159,10554,train,9074
10160,plan_10160,10555,test,2034
10161,plan_10161,10556,test,1336
10162,plan_10162,10557,train,10209
10163,plan_10163,10558,test,1676
10164,plan_10164,10559,train,2204
10165,plan_10165,10560,train,3450
10166,plan_10166,10561,train,503
10167,plan_10167,10562,train,4385
10168,plan_10168,10563,train,4443
10169,plan_10169,10564,train,11865
10170,plan_10170,10565,train,1901
10171,plan_10171,10567,train,10608
10172,plan_10172,10568,test,63
10173,plan_10173,10569,train,12593
10174,plan_10174,10570,train,11038
10175,plan_10175,10571,test,1319
10176,plan_10176,10572,train,14178
10177,plan_10177,10573,train,13429
10178,plan_10178,10574,train,5488
10179,plan_10179,10575,train,4730
10180,plan_10180,10576,train,1437
10181,plan_10181,10577,test,608
10182,plan_10182,10578,test,1528
10183,plan_10183,10579,train,14142
10184,plan_10184,10580,train,1763
10185,plan_10185,10581,train,12629
10186,plan_10186,10582,train,7185
10187,plan_10187,10583,train,13837
10188,plan_10188,10584,train,13185
10189,plan_10189,10585,train,4959
10190,plan_10190,10586,train,8321
10191,plan_10191,10587,train,2548
10192,plan_10192,10588,test,1449
10193,plan_10193,10589,train,10374
10194,plan_10194,10590,train,7381
10195,plan_10195,10591,train,2962
10196,plan_10196,10592,train,3151
10197,plan_10197,10593,test,1194
10198,plan_10198,10594,train,12773
10199,plan_10199,10595,train,12290
10200,plan_10200,10596,train,8782
10201,plan_10201,10597,test,1109
10202,plan_10202,10598,train,13059
10203,plan_10203,10599,train,14293
10204,plan_10204,10600,train,11504
10205,plan_10205,10601,train,4599
10206,plan_10206,10602,train,4112
10207,plan_10207,10603,train,5583
10208,plan_10208,10604,train,3861
10209,plan_10209,10605,train,12080
10210,plan_10210,10606,train,10089
10211,plan_10211,10607,train,14356
10212,plan_10212,10608,train,1738
10213,plan_10213,10609,train,10413
10214,plan_10214,10610,train,13589
10215,plan_10215,10611,train,8589
10216,plan_10216,10612,train,8661
10217,plan_10217,10613,test,1011
10218,plan_10218,10614,train,11822
10219,plan_10219,10615,test,497
10220,plan_10220,10616,train,12312
10221,plan_10221,10617,test,1001
10222,plan_10222,10618,train,5710
10223,plan_10223,10619,train,12148
10224,plan_10224,10620,train,8913
10225,plan_10225,10621,train,298
10226,plan_10226,10622,train,10142
10227,plan_10227,10623,train,1943
10228,plan_10228,10624,train,326
10229,plan_10229,10625,train,2786
10230,plan_10230,10626,train,5996
10231,plan_10231,10627,test,1808
10232,plan_10232,10628,train,858
10233,plan_10233,10629,train,10489
10234,plan_10234,10630,train,13788
10235,plan_10235,10631,train,5783
10236,plan_10236,10632,train,2761
10237,plan_10237,10633,train,6015
10238,plan_10238,10634,train,7673
10239,plan_10239,10635,train,4761
10240,plan_10240,10636,train,3824
10241,plan_10241,10637,train,1870
10242,plan_10242,10638,train,917
10243,plan_10243,10639,test,165
10244,plan_10244,10640,test,303
10245,plan_10245,10641,train,954
10246,plan_10246,10642,train,11249
10247,plan_10247,10643,train,8866
10248,plan_10248,10644,train,12453
10249,plan_10249,10645,train,5739
10250,plan_10250,10646,train,1660
10251,plan_10251,10647,train,9847
10252,plan_10252,10648,train,2812
10253,plan_10253,10649,train,9625
10254,plan_10254,10650,train,12157
10255,plan_10255,10651,train,7405
10256,plan_10256,10652,train,1208
10257,plan_10257,10653,train,2194
10258,plan_10258,10654,train,7518
10259,plan_10259,10655,train,1658
10260,plan_10260,10656,train,7103
10261,plan_10261,10657,test,1163
10262,plan_10262,10658,train,11399
10263,plan_10263,10659,train,13733
10264,plan_10264,10660,train,450
10265,plan_10265,10661,train,8647
10266,plan_10266,10662,train,6909
10267,plan_10267,10663,test,1018
10268,plan_10268,10664,test,2163
10269,plan_10269,10665,train,1851
10270,plan_10270,10666,train,1960
10271,plan_10271,10667,train,8091
10272,plan_10272,10668,train,17
10273,plan_10273,10669,train,337
10274,plan_10274,10670,train,12639
10275,plan_10275,10671,test,2133
10276,plan_10276,10672,train,8494
10277,plan_10277,10673,train,2586
10278,plan_10278,10674,train,7854
10279,plan_10279,10675,test,385
10280,plan_10280,10676,train,3448
10281,plan_10281,10677,test,1390
10282,plan_10282,10678,train,12983
10283,plan_10283,10679,train,10197
10284,plan_10284,10680,train,12271
10285,plan_10285,10681,train,5771
10286,plan_10286,10682,train,11995
10287,plan_10287,10683,train,5978
10288,plan_10288,10684,train,14319
10289,plan_10289,10685,test,1376
10290,plan_10290,10686,train,367
10291,plan_10291,10687,train,7303
10292,plan_10292,10688,train,9127
10293,plan_10293,10689,test,2499
10294,plan_10294,10690,train,9955
10295,plan_10295,10691,train,7763
10296,plan_10296,10692,test,1036
10297,plan_10297,10693,train,2213
10298,plan_10298,10694,train,10040
10299,plan_10299,10695,train,9294
10300,plan_10300,10696,train,12812
10301,plan_10301,10697,train,11883
10302,plan_10302,10698,train,2771
10303,plan_10303,10700,train,5622
10304,plan_10304,10701,train,3902
10305,plan_10305,10702,train,10523
10306,plan_10306,10703,train,826
10307,plan_10307,10704,train,8441
10308,plan_10308,10705,test,2268
10309,plan_10309,10706,train,8813
10310,plan_10310,10707,train,885
10311,plan_10311,10708,train,6543
10312,plan_10312,10709,train,674
10313,plan_10313,10710,train,3418
10314,plan_10314,10711,train,4616
10315,plan_10315,10712,train,7542
10316,plan_10316,10713,train,8705
10317,plan_10317,10714,train,9333
10318,plan_10318,10715,train,5293
10319,plan_10319,10716,test,2269
10320,plan_10320,10717,test,1372
10321,plan_10321,10718,train,1537
10322,plan_10322,10719,test,504
10323,plan_10323,10720,train,1062
10324,plan_10324,10721,train,5432
10325,plan_10325,10722,train,7272
10326,plan_10326,10723,train,11326
10327,plan_10327,10724,train,222
10328,plan_10328,10725,train,3793
10329,plan_10329,10726,train,10540
10330,plan_10330,10727,train,7636
10331,plan_10331,10728,train,12027
10332,plan_10332,10729,train,13831
10333,plan_10333,10730,train,7571
10334,plan_10334,10731,train,3052
10335,plan_10335,10732,train,4617
10336,plan_10336,10733,train,10573
10337,plan_10337,10734,train,809
10338,plan_10338,10735,train,12845
10339,plan_10339,10736,train,1268
10340,plan_10340,10737,train,10058
10341,plan_10341,10738,train,5883
10342,plan_10342,10739,train,4977
10343,plan_10343,10740,train,7781
10344,plan_10344,10741,train,1641
10345,plan_10345,10742,train,1143
10346,plan_10346,10743,test,1696
10347,plan_10347,10744,test,1940
10348,plan_10348,10745,train,652
10349,plan_10349,10746,train,246
10350,plan_10350,10747,test,260
10351,plan_10351,10748,test,2519
10352,plan_10352,10749,train,6259
10353,plan_10353,10750,train,1099
10354,plan_10354,10751,train,10086
10355,plan_10355,10752,train,7882
10356,plan_10356,10753,train,5328
10357,plan_10357,10754,train,14380
10358,plan_10358,10755,test,1730
10359,plan_10359,10756,train,14223
